story_id,story_name,synopsis,length,rating,n_votes,total_readers,author_id,author,added_on,codes,slavery,nc,gay,link
1969.0,Nikki,"Nicole, a young college co ed who needs extra cash steals from the bookstore where she works and is caught.  She has to do whatever her young teenage supervisor tells her to in order to  keep herself out of jail and repay the debt, which gets larger as time goes on.",76429.0,9.0,23.0,127596,834,Nicole,"Oct 2, 2003","['M/f', 'M+/f', 'F/f', 'F/f+', 'exhibition', 'teen', 'D/s', 'college', 'HighSchool', 'reluctant', 'humiliation', 'blackmail', 'nc', 'Heavy']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1969.0
2428.0,Role Playing II - Star Lily and the Temple of Horrors,"Holly and Becky continue to play their games of role-playing, this time in their new home, and its dark, cold cellar. Meanwhile, the lovely Star Lily is delivered to a terrifying sacrifice by her cruel Mistress.",47689.0,9.0,5.0,16985,385,sarijak,"Apr 5, 2004","['F/f', 'D/s', 'slavery', 'bondage', 'gothic', 'romantic']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2428.0
2540.0,Bambi's Shopping Trip,A daddy and his little girl go out shopping for a new wardrobe.,26518.0,9.0,5.0,38445,1041,Bambi,"May 13, 2004","['M/f', 'exhibition', 'incest', 'teen', 'D/s', 'slavery', 'consensual', 'humiliation', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2540.0
1987.0,Christopher's Predicament,Young man suffers as the subject of his sister's nursing school project. Not for the Squeamish!,58959.0,9.0,9.0,54896,590,Tyjord,"Oct 7, 2003","['F+/m', 'enema', 'WaterSport', 'BDSM', 'bondage', 'chastitybelt', 'reluctant', 'nc', 'Heavy']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1987.0
1990.0,Mary Jane,"Forced by her parents to become a live-in housekeeper to a man eight years her senior, Mary becomes unwillingly embroiled in a BDSM Christmas party.",160019.0,9.0,6.0,42165,252,obohobo,"Oct 7, 2003","['M/f', 'F/f', 'spanking', 'BDSM', 'real', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1990.0
2002.0,Sexual Deviance,"The last thing Meg remembers is going out with her girlfriend, Donna. Then, she woke up in an asylum, wearing just a straitjacket and leather panties, under the care of the sexy Doctor Kavanagh. She believes Meg is a sexual deviant, and is determined to cure her of her 'illness', through a rigorous regime of bondage, humiliation and lesbian rape.",140941.0,9.0,11.0,72698,385,sarijak,"Oct 14, 2003","['F/f', 'F+/f', 'interracial', 'teen', 'D/s', 'B/D', 'bondage', 'HighSchool', 'blackmail', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2002.0
2014.0,Sands of Fate,"First posted sometime back, this tale still reads like today's headlines, (that is, if one were to be totally twisted).",35597.0,9.0,4.0,36805,259,Faibhar,"Oct 17, 2003","['MF/f', 'exhibition', 'snuff', 'S/M', 'slavery', 'bondage', 'historical', 'torture', 'nc', 'Extreme', 'violent']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2014.0
2497.0,Sold,"Two pretty, 30-something Canadian women emerge from subspace to discover they are chained, dildoed and gagged -- in preparation for their sales to the highest bidder(s) in a central African slavemarket.",17185.0,9.0,8.0,42032,1048,Sailor 861,"May 2, 2004","['M/f+', 'F+/f', 'interracial', 'size', 'B/D', 'slavery', 'chastitybelt', 'job']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2497.0
2488.0,A Night of Pain,She endures a night of pain for her Masters pleasure.,20896.0,9.0,4.0,25809,1002,kira9871,"Apr 26, 2004","['M/f', 'toys', 'BDSM', 'slavery', 'bondage', 'consensual', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2488.0
2032.0,In a Fowl Mood,Female vet screws up and is punished for her error. Semi-autobiographical and the first story of a series.,29737.0,9.0,5.0,12885,855,MicroscopeMan,"Oct 30, 2003","['M/f', 'spanking', 'BDSM', 'slavery', 'real', 'reluctant', 'Light']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2032.0
2041.0,Punk Rock Girl,"Melissa, a neo-punk with a troubling past, faces the nightmare of sexual slavery and her bitterest enemy in this tale of rape and survival. This story was written for a specific person, who uses the name Melissa as her alias.  Hope she enjoys it.",33329.0,9.0,4.0,46888,860,Gary Wilcox,"Nov 2, 2003","['M/f', 'M+/f+', 'F/f+', 'MF/f', 'bestiality', 'enema', 'incest', 'interracial', 'spanking', 'teen', 'BDSM', 'slavery', 'college', 'slow', 'romantic', 'reluctant', 'mc', 'humiliation', 'torture', 'nc', 'Heavy', 'violent']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2041.0
2479.0,Ross' Revenge,"Monica and Chandler have fight over Monica's new tits. Wondering if she's still hot, Monica cock teases Ross till he explodes.",160377.0,9.0,3.0,40664,1020,Omega Phallic,"Apr 26, 2004","['M+/f', 'M+/f+', 'lactation', 'BDSM', 'slavery', 'spoof', 'humiliation', 'blackmail', 'torture', 'nc']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2479.0
2045.0,Chantelle's Ordeal,Kidnapped by ruffians in the Old West. Chantelle becomes their brood mare.,328.0,9.0,7.0,87069,804,woodsman's game,"Nov 2, 2003","['M+/f', 'enema', 'lactation', 'pregnant', 'spanking', 'BDSM', 'slavery', 'historical', 'nc', 'Serious', 'violent']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2045.0
2049.0,The Hunter,A Woman on the town isn't as she first appears.,16983.0,9.0,3.0,21710,786,Lofwyrkp,"Nov 2, 2003","['F/m', 'toys', 'nc', 'Hardcore']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2049.0
2466.0,Just Another Day,"A mechanical maid awakens in the morning, eager to serve.",18593.0,9.0,5.0,19167,749,Lord Douche,"Apr 22, 2004","['M/f', 'enema', 'latex', 'slavery', 'bondage', 'ScFi', 'mc', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2466.0
2084.0,Mary's Summer Camp Adventures,"Mary managed to survive summer camp adventure one,thanks to the intercession of a being more powerful than those dedicated to returning her to the ""true"" faith. Now she faces an even more potent worldwide foe, still very interested in learning her secrets.",415492.0,9.0,9.0,256690,581,Lex Ludite,"Nov 12, 2003","['M+/f', 'F+/f', 'MF/f', 'bestiality', 'WaterSport', 'BDSM', 'spoof', 'torture', 'nc', 'Extreme']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2084.0
2454.0,The Culling Lottery,"Takes place in the future, a few decades after ""The Abattoir,"" when the cruelties of privatized executions have not only become public, but have spawned a hugely competitive industry of grisly  ""reality TV.""  Beautiful young women sign up for a lottery in which they will end up either fabulously rich or brutally tortured, executed and eaten.",232659.0,9.0,6.0,72396,910,C. A. Smith,"Apr 15, 2004","['M+/f+', 'F+/f+', 'enema', 'exhibition', 'snuff', 'teen', 'S/M', 'bondage', 'real', 'ScFi', 'consensual', 'humiliation', 'torture', 'nc', 'Extreme', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2454.0
2441.0,The Orc's Plaything,A half breed Elven Woman falls falls into the loving hand of an Orc and feels the Mercy of his God...,51585.0,9.0,3.0,23837,1009,faith,"Apr 11, 2004","['M+/f', 'interracial', 'D/s', 'slavery', 'bondage', 'ScFi', 'humiliation', 'torture', 'Heavy', 'violent']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2441.0
2087.0,Almost Done,Two bi-sexual slave women are crucified by their Masters as the price they must pay to consummate their love.,21684.0,9.0,4.0,30862,851,jessica Gentry,"Nov 15, 2003","['M/f', 'S/M', 'slavery', 'torture', 'Extreme']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2087.0
2180.0,Rape at Sea,"An ""old school"" military man changes his mind as to whether females should be allowed on war ships once he experiences the sexual benefits of having women on his ship. He and three other senior enlisted men devise a plan that allows them to humiliate, abuse and rape junior enlisted female sailors on the ship without the fear of having the assaults reported.  Their last victim is a sexy officer who is abducted, tortured and degraded as punishment for her bitchy attitude.",181348.0,9.0,9.0,60461,905,Frank Haegele,"Jan 9, 2004","['M+/f', 'M+/f+', 'F/f', 'modification', 'spanking', 'teen', 'toys', 'WaterSport', 'BDSM', 'humiliation', 'torture', 'nc']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=2180.0
3.0,Owned Teacher,"A female teacher was controlled by her student, completely.",438448.0,9.0,102.0,769300,3,thumb,"Jun 27, 2000","['F/f', 'slavery', 'lingerie', 'humiliation', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=3.0
1768.0,A Lesson in Manners,"Lawyer Carol Wainwright and her young 19 year old companion Suzy Wilkins are forced to flee the captial of a central African country. Intercepted by officers of the dreaded Internal Security Bureau, Suzy is unwise enough to lose her temper and physical punishment follows.",28764.0,9.0,6.0,56859,677,Cortez,"Jul 4, 2003","['MF/f', 'toys', 'BDSM', 'real', 'humiliation', 'nc', 'Hardcore']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1768.0
1740.0,Elena,"In darkest 19th century Romania, a young woman enters service to a mysterious Mistress in a remote castle, but the term ""service"" may have a whole different meaning when your employer is undead...",64394.0,9.0,10.0,44269,735,Joanna O'Dwyer,"Jun 24, 2003","['F/f+', 'F+/f+', 'spanking', 'D/s', 'slavery', 'bondage', 'gothic', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=1740.0
534.0,Slave Girl of Rome,A girl from the British Isles is captured and taken back to Rome to live the life of a slave.,78807.0,9.0,6.0,90477,272,Leonardo,"Oct 17, 2001","['M/f', 'M+/f', 'F/f', 'F/f+', 'MF/f', 'teen', 'BDSM', 'slavery', 'bondage', 'historical', 'humiliation', 'torture', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=534.0
578.0,Allie and Nicole,"Allie is a 15 year old girl that loses both her parents in an auto accident.  She is taken in by her one time babysitter, Nicole, who has always lusted after her. Poor Allie is humiliated and forced to satisfy her new Mistress in many inventive ways.",555526.0,9.0,44.0,532702,292,Annie the Slick,"Nov 17, 2001","['F/f', 'F+/f', 'F+/f+', 'exhibition', 'teen', 'WaterSport', 'BDSM', 'slavery', 'bondage', 'HighSchool', 'humiliation', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=578.0
588.0,The Seductive Master,Every girls was talking about this secret master. You just couldn't wait to be picked by him and became his slave girl.,299593.0,9.0,3.0,42255,30,Unknown,"Nov 22, 2001","['M/f', 'F/f', 'spanking', 'BDSM', 'slavery', 'slow', 'consensual', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=588.0
610.0,Cristina,This is a story about Cristina's discovery of herself as a true masochist and her life as a slave to various mistresses.,148905.0,9.0,5.0,83469,303,Italian Sadist,"Dec 8, 2001","['F/f', 'F+/f', 'bestiality', 'scatology', 'WaterSport', 'BDSM', 'slavery', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=610.0
615.0,Support Groups of Gor,"This is a sequel to ""Hitchhikers of Gor"". Alf, now known as Vitalis, finds a job with the help of his new friends and continues his pursuit of the blond bitch.  Part 2 of a parody of John Norman's Gor stories.",37187.0,9.0,4.0,15118,148,Harold,"Dec 12, 2001","['M/f+', 'snuff', 'slavery', 'bondage', 'spoof', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=615.0
632.0,The Corporate Type,Corporate Exec type female gets busted in a foreign country for trumped drug possession. Sentenced to prison we find her humiliated and forced to submit to unbearable acts from the townspeople who pay rent to use her.,346774.0,9.0,11.0,198826,309,InvisbleMan,"Dec 20, 2001","['M/f', 'F/f', 'exhibition', 'lactation', 'BDSM', 'slavery', 'bondage', 'job', 'reluctant', 'humiliation', 'torture', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=632.0
654.0,Training A Slave,A young girl submits herself to be trained as a slave (based on a true story).,184295.0,9.0,11.0,106539,322,whipmaster,"Jan 1, 2002","['M/f', 'exhibition', 'modification', 'spanking', 'BDSM', 'slavery', 'bondage', 'real', 'reluctant', 'humiliation', 'torture', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=654.0
663.0,Anally Deflowering Sue - A Deepest Fantasy,"Sue had never had anal sex.  Her deepest fantasy is to be anally deflowered.  While masturbating, she escapes into her fantasy world.  In this world she is tied to the bed, bound face down on her knees.  Her breasts are punished and then her ass is entered with a large cock.  She is painfully taken in the ass.  After a brutal assfucking, she is forced to cum.",55651.0,9.0,7.0,61528,321,Powerone,"Jan 6, 2002","['M/f', 'bondage', 'reluctant', 'humiliation', 'nc', 'Hardcore']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=663.0
709.0,Holly's Home Invasion,Holly and her 22 year old daughter Beth find themselves captured by home invaders and taken into slavery.,216097.0,9.0,14.0,206684,337,Andromeda,"Jan 28, 2002","['M+/f+', 'slavery', 'bondage', 'slow', 'humiliation', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=709.0
740.0,Beyond Sweet Sixteen,A woman lives with the horror of knowing her rapist will return for her again and again.,18215.0,9.0,5.0,32471,333,Kallie Thomas,"Feb 7, 2002","['M/f', 'teen', 'bondage', 'real', 'nc', 'Serious', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=740.0
747.0,An Unhappy Birthday,An Earl's daughter is publically whipped on her birthdays in front of the household staff.,45196.0,9.0,6.0,37972,350,Tom Justin,"Feb 11, 2002","['M/f', 'spanking', 'historical', 'humiliation', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=747.0
749.0,The Hooters Girl,"Short story. The Hooters girl was kidnapped, raped and totured by two men.",12226.0,9.0,4.0,29241,160,Rod Harden,"Feb 11, 2002","['M+/f', 'S/M', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=749.0
759.0,Dr. Moreau,"Two American Film Stars are involved in a plane crash into the jungles of Borneo. They are captured by the local natives and have to submit to some appalling treatment at their hands. (Rape, impregnation, enforced wet-nursing the tribes children, etc. Eventually, they fall into the hands of Dr Moreau, and their troubles have just begun...",205063.0,9.0,7.0,129804,347,4Nick8,"Feb 15, 2002","['M/f', 'M/f+', 'F/f', 'F/f+', 'bestiality', 'interracial', 'lactation', 'modification', 'pregnant', 'scatology', 'spanking', 'transgender', 'WaterSport', 'BDSM', 'slavery', 'bondage', 'humiliation', 'nc', 'Serious', 'violent']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=759.0
767.0,Parker 17: Replacement Value,A young woman on vacation in Mexico makes a new friend at a fancy resort while a young stripper / hooker plys her trade in a seedy bar.,34923.0,9.0,4.0,27151,251,Parker,"Feb 17, 2002","['M+/f', 'slavery', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=767.0
777.0,"Lady Felicity, Potty Trained","The young benefactress of a boys only private school is fooled and trapped, by a scheming matron, to lewdly exhibit herself in front of the whole school. There, she is beaten and degraded in a most unladylike way, having everything divested from her, including her pride, dignity and all her clothes.",32849.0,9.0,3.0,61927,347,4Nick8,"Feb 27, 2002","['M/f', 'F+/f+', 'exhibition', 'modification', 'scatology', 'spanking', 'lingerie', 'bondage', 'HighSchool', 'humiliation', 'blackmail', 'nc', 'Heavy', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=777.0
783.0,Molly,The tale of an unfortunate girl who picks the wrong time to hitch a ride.,204332.0,9.0,9.0,105445,369,Semiater,"Mar 2, 2002","['M+/f', 'interracial', 'size', 'spanking', 'teen', 'toys', 'B/D', 'S/M', 'slavery', 'bondage', 'HighSchool', 'romantic', 'mc', 'humiliation', 'nc', 'Serious', 'violent']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=783.0
801.0,The Enemy's Daughter,"This is a story of the punishment of a female by the authorities to get back at what her Father had done to the people in power.  The Enemy's Daughter is a collaboration of Katie Lynch and myself, Powerone.  We hope that by partnering a male and female writer, a better story will appear.  If you liked this story, please e-mail either one of us.",109103.0,9.0,5.0,134148,321,Powerone,"Mar 10, 2002","['M/f', 'incest', 'S/M', 'BDSM', 'bondage', 'reluctant', 'humiliation', 'blackmail', 'torture', 'nc', 'Heavy', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=801.0
807.0,A New Slave Dawning,A San Francisco-based woman is turned into a sex slave by her best friend.,19014.0,9.0,4.0,50124,259,Faibhar,"Mar 12, 2002","['F+/f+', 'exhibition', 'D/s', 'BDSM', 'slavery', 'real', 'mc', 'Light']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=807.0
812.0,Debi's Tale,"Life is boring, but after being introduced to Debi, you will find the fantastic life again. Read this story to learn more about Debi and her brave adventure in her sexuality.",34718.0,9.0,3.0,18098,379,Mister &lt;Z&gt; Hisself,"Mar 14, 2002","['M/f', 'M+/f', 'F/f', 'D/s', 'B/D', 'slavery', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=812.0
813.0,Scully - Arab Toy,"Agent Scully, of X-Files, gets kidnaped in the middle east. She is first made into a sex toy, then a dog, during which time she is bred to other real dogs, at the same time that she is being raped, she gets pregnant, and they knock her out just as she is ready to deliver. When she comes to, she's in a kennel with four brand new baby puppies & thinks that they are hers, so she breast feeds them. The shieks son then figures out several tortures, one of which is using a dairy style milking machine on her breasts several times a day, & even hooks a tube up to her clit, to make her horny and to make her clit even bigger. Frequently while she is hooked up to the milking machine, she is raped &/or sodomized.",121018.0,9.0,5.0,126682,380,Kingdom,"Mar 14, 2002","['M/f', 'M+/f', 'bestiality', 'exhibition', 'lactation', 'pregnant', 'toys', 'D/s', 'slavery', 'bondage', 'reluctant', 'humiliation', 'nc', 'Serious', 'violent']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=813.0
821.0,Sexual Tortures of Rebecca at the Psychiatrist Hospital,"This story is about a ""rich bitch"" that became more trouble to her family.  Her family sends her to be cured, but the treatment includes rape, humiliation, bondage and torture.  This story is a collaboration between Zone and myself, Powerone.  We hope that by combining the writings of a female and a male writer a better story would appear.  If you liked this story, please send us an e-mail to either one of us.",130798.0,9.0,8.0,207307,321,Powerone,"Mar 16, 2002","['M/f', 'F/f', 'spanking', 'S/M', 'BDSM', 'bondage', 'reluctant', 'humiliation', 'torture', 'nc', 'Heavy', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=821.0
827.0,Initiation of Sophie II: Freshman Year,"Sophie moves into the next phase of her sorority life as a fully-pledged sister of Beta Delta Sigma.  As she slides into the lifestyle of a submissive, Sophie is humiliated and tormented in ways she never could have imagined, and finds herself becoming less resistant to the constant mixture of pain and pleasure.",57601.0,9.0,3.0,45161,27,MrBondskin,"Mar 20, 2002","['M+/f+', 'F+/f+', 'exhibition', 'incest', 'modification', 'teen', 'BDSM', 'slavery', 'college', 'humiliation', 'torture', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=827.0
837.0,Puppy Love,A petite young preschool teacher's unfriendly attitude is punished.,33006.0,9.0,4.0,65243,333,Kallie Thomas,"Mar 26, 2002","['M/f', 'bestiality', 'interracial', 'S/M', 'bondage', 'real', 'humiliation', 'torture', 'nc', 'Heavy', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=837.0
838.0,Ransom Demand - Rape and Torture of Sara,"While on vacation in Mexico, Sara's niece is kidnapped.  The ransom demand is 30 days of being a sex slave for a powerful politician and his wife.  Sara loses her ability to say.",290212.0,9.0,11.0,215257,321,Powerone,"Mar 26, 2002","['M+/f', 'spanking', 'B/D', 'S/M', 'BDSM', 'slavery', 'bondage', 'reluctant', 'humiliation', 'blackmail', 'torture', 'nc', 'Heavy']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=838.0
839.0,The Watcher,"Story of the abduction, rape, and torture of a young woman whose daily jog has brought her to the attention of a predator.  Told in first person.",27670.0,9.0,3.0,41007,333,Kallie Thomas,"Mar 26, 2002","['M/f', 'size', 'toys', 'S/M', 'bondage', 'real', 'torture', 'nc', 'Serious', 'violent']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=839.0
840.0,Life on the Farm,"This is the culmination of a mixture of real life practices spiced with a healthy dose of fantasy.  The stories deals with a woman who owns a human cow farm and how some of the ""cows"" came to be in their particular situation.",310388.0,9.0,10.0,178100,388,CaitSara and Meaghread,"Mar 26, 2002","['F/f+', 'bestiality', 'lactation', 'modification', 'pregnant', 'scatology', 'WaterSport', 'D/s', 'B/D', 'S/M', 'slavery', 'reluctant', 'mc', 'humiliation', 'torture', 'nc', 'Serious', 'violent']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=840.0
843.0,"Thunder, Ben and Eddy",Office bitch rebuffes Junior V.P. Eddy. Eddy elists the aid of his brother to transform office bitch to bitch pet.,32034.0,9.0,4.0,43986,339,BZ,"Mar 29, 2002","['M+/f', 'modification', 'D/s', 'BDSM', 'slavery', 'bondage', 'job', 'mc', 'humiliation', 'nc', 'Serious']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=843.0
521.0,Parker 08 Squealer,She was raped and left in a black neighborhood. She became a white whore for black people and a squealer.,61470.0,9.0,8.0,51490,251,Parker,"Oct 6, 2001","['M+/f', 'interracial', 'nc', 'Hardcore']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=521.0
517.0,Parker 05 Doctor's Orders,A psychiatrist disguised as a dentist took the advantage of innocent patients and hold them as her slaves.,46666.0,9.0,4.0,48001,251,Parker,"Sep 30, 2001","['F/f', 'incest', 'BDSM', 'slavery', 'mc', 'torture', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=517.0
483.0,The Mortgage,"The Mortgage is a ten part story about how an older man manipulates a young newlywed wife into becoming first his secretary and eventually his personal sexual plaything, both on and off-the-job.",111232.0,9.0,6.0,95400,246,Marlissa,"Sep 1, 2001","['M/f', 'F/f', 'bondage', 'slow', 'nc', 'Light']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=483.0
239.0,Exploding Cupcakes,Catherine buys an exploding cupcake on credit.She should have paid cash.,171824.0,9.0,13.0,33052,148,Harold,"Mar 28, 2001","['M+/f', 'snuff', 'BDSM', 'nc', 'Extreme']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=239.0
19.0,Lynne,"A very long slave training story, but it is also one of the best. After reading all 36 chapters, I still hope there are more :-D",1328585.0,9.0,44.0,359908,16,Just Another Bloke,"Jun 30, 2000","['M/f', 'F/f', 'B/D', 'S/M', 'slavery', 'bondage', 'humiliation', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=19.0
29.0,Catwoman's Prey,"Batgirl sets out to solve the mystery of Supergirl's disappearnce, only to join the latter and fall into the hands of Catwoman. Like Supergirl, she is tortured, abused and trained to become a sex slave. And in her new life as a sex slave, Barbara Gordon will get to see the dark side of Gotham city's high society.",136926.0,9.0,6.0,65349,25,Citizen Bane,"Jul 13, 2000","['M+/f', 'F/f', 'B/D', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=29.0
32.0,Second Place,Two girls competed with each other for almost everything. Finally the second-place fought back and turned the first-place a docile slave.,331239.0,9.0,25.0,137153,26,Terri Madison,"Jul 14, 2000","['F/f', 'humiliation', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=32.0
77.0,The Trophy Wife,Unfaithful wife and her boyfriend planned to kill her rich husband. Their conspiracy was found out and she was captured and kept as a slave girl. Unfaithful wife got what she deserved.,725119.0,9.0,9.0,110906,55,Special Kwa,"Aug 14, 2000","['M/f', 'M/f+', 'D/s', 'S/M', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=77.0
94.0,The Slave Trading Club,A young slave girl's training is now sufficient to accommodate her Master's inclusion in an exclusive trading club.,12872.0,9.0,4.0,32929,64,mia slave,"Sep 6, 2000","['M/f', 'BDSM', 'slavery', 'torture', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=94.0
110.0,The Humiliation of Jane,"In order to teach this little arrogant girl a lesson, the magic gas was used on her so that she would obey every orders from anyone.",232070.0,9.0,13.0,93425,76,Various Authors,"Sep 21, 2000","['M+/f', 'mc', 'humiliation', 'nc', 'Hardcore']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=110.0
122.0,Hired Help,She was hired as a maid for her master and paid very high salary. Later she found out that her tasks were not just housekeeping.,558345.0,9.0,13.0,140730,82,Dark One,"Oct 6, 2000","['M/f', 'D/s', 'slavery', 'Light']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=122.0
141.0,The tent of the Bedouin,"Captured, bound and compelled to submit against her will, miel finds her feelings confused when faced with the seemingly merciless Bedouin.",208429.0,9.0,57.0,146215,90,Bedouin,"Nov 6, 2000","['M/f', 'B/D', 'S/M', 'BDSM', 'slavery', 'bondage', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=141.0
146.0,Revenge or The Price of Arrogance,An arrogant married couple finally make the mistakes necessary for their downfall. The story is of their ruin.,81792.0,9.0,10.0,51960,92,blairbrek,"Nov 15, 2000","['M+/f', 'exhibition', 'slavery', 'humiliation', 'blackmail', 'nc', 'Light', 'Hardcore']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=146.0
213.0,Omens - A Halloween Tale,Five young women crash an exclusive and eletist Halloween party and get caught. The hostess has some strange ways of making the gold digging five pay for their mistake. Now they get more than they expected from the deal.,196520.0,9.0,7.0,51930,136,Musker,"Mar 6, 2001","['F/f+', 'D/s', 'B/D', 'nc', 'Heavy']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=213.0
221.0,Cornucopia,"Update of the Omen story dealing with Charlene and Karol, Sue-Lee and Maria, Jennifer.",119065.0,9.0,3.0,40517,136,Musker,"Mar 13, 2001","['M/f+', 'F+/f', 'modification', 'D/s', 'B/D', 'slavery', 'nc', 'Heavy']",1.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=221.0
230.0,Renaissance Fair,Follow-up to Dangerous Wagers when Erin finds out Blair wrote a story about her.,27694.0,9.0,4.0,34093,92,blairbrek,"Mar 18, 2001","['F/f', 'bondage', 'humiliation', 'nc', 'Serious']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=230.0
243.0,Doc's Orders,His friend offered to train a slave girl for him. He caught these Hitchhikers and sent them over for the training.,278502.0,9.0,10.0,62369,20,Quin,"Apr 2, 2001","['M/f', 'F/f', 'BDSM', 'slavery', 'slow', 'Serious']",1.0,0.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=243.0
471.0,A Slave To Politics,A Deputy Mayor finds she becomes a sex toy to a sexy young intern.,252147.0,9.0,39.0,264690,239,SpeechMasterOne,"Aug 25, 2001","['F/f', 'bondage', 'humiliation', 'blackmail', 'nc', 'Light']",0.0,1.0,False,https://www.bdsmlibrary.com/stories/story.php?storyid=471.0
